date,temp,dew_pt,hum,wind_spd,wind_gust,dir,vis,pressure,wind_chill,heat_index,precip,cond,fog,rain,snow,hail,thunder,tornado
2014-01-01T06:53:00Z,-13.3,-16.7,76,22.2,NA,NE,16.1,1024.9,-22.4,NA,NA,Overcast,0,0,0,0,0,0
2014-01-01T07:53:00Z,-13.9,-16.7,80,22.2,NA,NE,16.1,1024.7,-23.2,NA,NA,Overcast,0,0,0,0,0,0
2014-01-01T08:53:00Z,-13.9,-16.7,80,18.5,NA,NE,14.5,1025.2,-22.4,NA,NA,Overcast,0,0,0,0,0,0
2014-01-01T09:53:00Z,-13.9,-17.2,77,20.4,NA,NE,3.2,1025.2,-22.8,NA,0,Light Snow,0,0,1,0,0,0
2014-01-01T10:02:00Z,-13.9,-16.7,80,14.8,NA,NE,2.4,1023.6,-21.5,NA,0,Light Snow,0,0,1,0,0,0
2014-01-01T10:53:00Z,-14.4,-17.2,80,20.4,NA,NNE,2.4,1025.5,-23.5,NA,0,Light Snow,0,0,1,0,0,0
2014-01-01T11:53:00Z,-15,-17.2,84,20.4,NA,NE,2.4,1025.8,-24.2,NA,0.3,Light Snow,0,0,1,0,0,0
2014-01-01T12:11:00Z,-15,-17.8,80,22.2,NA,NE,3.2,1023.9,-24.6,NA,0,Light Snow,0,0,1,0,0,0
2014-01-01T12:35:00Z,-15,-17.8,80,20.4,NA,NE,4,1023.9,-24.2,NA,0,Light Snow,0,0,1,0,0,0
2014-01-01T12:48:00Z,-15,-18,78,22.2,NA,NE,4.8,1024.3,-24.6,NA,0,Light Snow,0,0,1,0,0,0
2014-01-01T12:53:00Z,-15,-17.8,80,16.7,NA,NE,6.4,1026.3,-23.3,NA,0,Haze,0,0,0,0,0,0
2014-01-01T13:45:00Z,-15.6,-18.3,80,14.8,NA,NE,4,1024.3,-23.6,NA,NA,Haze,0,0,0,0,0,0
2014-01-01T13:51:00Z,-16,-18,85,16.7,NA,NE,2.8,1024.3,-24.6,NA,NA,Haze,0,0,0,0,0,0
2014-01-01T13:53:00Z,-15.6,-18.3,80,18.5,NA,NE,2.4,1026.3,-24.5,NA,NA,Haze,0,0,0,0,0,0
2014-01-01T14:19:00Z,-16.1,-18.9,80,18.5,NA,NE,4,1024.6,-25.2,NA,NA,Haze,0,0,0,0,0,0
2014-01-01T14:28:00Z,-16.1,-18.9,80,18.5,NA,NE,6.4,1024.9,-25.2,NA,NA,Haze,0,0,0,0,0,0
2014-01-01T14:46:00Z,-15.6,-18.9,76,22.2,NA,NE,8,1025.3,-25.4,NA,NA,Haze,0,0,0,0,0,0
2014-01-01T14:53:00Z,-15.6,-18.9,76,20.4,NA,NE,8,1027.3,-25,NA,NA,Haze,0,0,0,0,0,0
2014-01-01T15:27:00Z,-15.6,-18.9,76,20.4,NA,NE,2.8,1025.6,-25,NA,0,Light Snow,0,0,1,0,0,0
2014-01-01T15:53:00Z,-15.6,-18.3,80,22.2,NA,NNE,1.2,1028,-25.4,NA,0,Light Snow,0,0,1,0,0,0
2014-01-01T16:19:00Z,-15.6,-18.9,76,24.1,NA,NE,2,1026,-25.7,NA,0,Light Snow,0,0,1,0,0,0
2014-01-01T16:53:00Z,-15,-18.3,76,18.5,NA,NE,3.2,1028.1,-23.8,NA,0,Light Snow,0,0,1,0,0,0
2014-01-01T17:31:00Z,-14.4,-18.3,73,22.2,NA,NNE,4.8,1025.6,-23.8,NA,0,Haze,0,0,0,0,0,0
2014-01-01T17:53:00Z,-14.4,-17.8,76,22.2,NA,NNE,8,1027.3,-23.8,NA,0,Haze,0,0,0,0,0,0
2014-01-01T18:24:00Z,-14.4,-17.8,76,22.2,NA,NNE,8,1024.9,-23.8,NA,NA,Haze,0,0,0,0,0,0
2014-01-01T18:53:00Z,-13.9,-17.8,73,22.2,NA,NNE,9.7,1026.8,-23.2,NA,NA,Haze,0,0,0,0,0,0
2014-01-01T19:15:00Z,-13.9,-17.8,73,20.4,NA,NNE,16.1,1024.6,-22.8,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-01-01T19:53:00Z,-13.9,-17.8,73,22.2,NA,North,16.1,1026.6,-23.2,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-01-01T20:37:00Z,-14.4,-18.3,73,25.9,NA,North,16.1,1024.6,-24.5,NA,NA,Overcast,0,0,0,0,0,0
2014-01-01T20:53:00Z,-14.4,-18.9,69,27.8,NA,North,16.1,1026.8,-24.9,NA,NA,Overcast,0,0,0,0,0,0
2014-01-01T21:53:00Z,-14.4,-18.9,69,24.1,NA,North,16.1,1027.4,-24.2,NA,NA,Overcast,0,0,0,0,0,0
2014-01-01T22:53:00Z,-14.4,-18.3,73,20.4,NA,North,9.7,1027.9,-23.5,NA,NA,Haze,0,0,0,0,0,0
2014-01-01T23:30:00Z,-15,-18.3,76,22.2,NA,North,8,1026.3,-24.6,NA,0,Light Snow,0,0,1,0,0,0
2014-01-01T23:53:00Z,-15,-18.9,73,18.5,NA,North,8,1028.8,-23.8,NA,0,Haze,0,0,0,0,0,0
2014-01-02T00:53:00Z,-15.6,-18.9,76,20.4,NA,North,16.1,1029.1,-25,NA,NA,Overcast,0,0,0,0,0,0
2014-01-02T01:53:00Z,-15.6,-19.4,73,18.5,NA,North,16.1,1029.6,-24.5,NA,NA,Overcast,0,0,0,0,0,0
2014-01-02T02:53:00Z,-15.6,-18.9,76,20.4,NA,North,12.9,1030.2,-25,NA,NA,Overcast,0,0,0,0,0,0
2014-01-02T03:53:00Z,-15.6,-18.9,76,22.2,NA,North,16.1,1029.9,-25.4,NA,NA,Overcast,0,0,0,0,0,0
2014-01-02T04:53:00Z,-15,-19.4,70,18.5,NA,North,16.1,1029.4,-23.8,NA,NA,Overcast,0,0,0,0,0,0
2014-01-02T05:53:00Z,-15,-19.4,70,27.8,NA,North,16.1,1029.3,-25.6,NA,NA,Overcast,0,0,0,0,0,0
2014-01-02T06:06:00Z,-15.6,-19.4,73,24.1,NA,North,16.1,1027.3,-25.7,NA,NA,Overcast,0,0,0,0,0,0
2014-01-02T06:53:00Z,-15.6,-18.9,76,20.4,NA,NNW,16.1,1028.9,-25,NA,NA,Overcast,0,0,0,0,0,0
2014-01-02T07:53:00Z,-15.6,-19.4,73,22.2,NA,North,16.1,1029,-25.4,NA,NA,Overcast,0,0,0,0,0,0
2014-01-02T08:02:00Z,-15.6,-19.4,73,24.1,NA,NNW,16.1,1027,-25.7,NA,NA,Overcast,0,0,0,0,0,0
2014-01-02T08:53:00Z,-15.6,-19.4,73,20.4,NA,North,16.1,1029.2,-25,NA,NA,Overcast,0,0,0,0,0,0
2014-01-02T09:53:00Z,-16.1,-19.4,76,22.2,NA,NNW,16.1,1029.1,-26,NA,NA,Overcast,0,0,0,0,0,0
2014-01-02T10:53:00Z,-16.1,-19.4,76,22.2,NA,NNW,16.1,1029.7,-26,NA,NA,Overcast,0,0,0,0,0,0
2014-01-02T11:53:00Z,-16.1,-20,73,18.5,NA,North,16.1,1029.4,-25.2,NA,NA,Overcast,0,0,0,0,0,0
2014-01-02T12:53:00Z,-16.7,-20,76,16.7,NA,NNW,16.1,1030.5,-25.4,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-01-02T13:53:00Z,-17.8,-21.1,76,22.2,NA,NNW,14.5,1030.7,-28.2,NA,NA,Partly Cloudy,0,0,0,0,0,0
2014-01-02T14:53:00Z,-18.3,-21.7,75,22.2,NA,North,16.1,1031.3,-28.8,NA,NA,Clear,0,0,0,0,0,0
2014-01-02T15:53:00Z,-17.8,-21.7,72,22.2,NA,NNW,16.1,1032.3,-28.2,NA,NA,Clear,0,0,0,0,0,0
2014-01-02T16:53:00Z,-17.2,-21.1,72,24.1,NA,NNW,16.1,1032.5,-27.8,NA,NA,Clear,0,0,0,0,0,0
2014-01-02T17:53:00Z,-16.1,-20.6,69,20.4,NA,North,16.1,1032.1,-25.6,NA,NA,Clear,0,0,0,0,0,0
2014-01-02T18:53:00Z,-15,-20,66,25.9,NA,NNW,16.1,1032.2,-25.3,NA,NA,Clear,0,0,0,0,0,0
2014-01-02T19:53:00Z,-15,-20.6,63,25.9,NA,North,16.1,1032,-25.3,NA,NA,Clear,0,0,0,0,0,0
2014-01-02T20:53:00Z,-15,-20.6,63,22.2,NA,North,16.1,1032.4,-24.6,NA,NA,Clear,0,0,0,0,0,0
2014-01-02T21:53:00Z,-15.6,-20.6,66,22.2,NA,NNW,16.1,1032.8,-25.4,NA,NA,Clear,0,0,0,0,0,0
2014-01-02T22:53:00Z,-16.7,-21.7,66,16.7,NA,NNW,16.1,1033.7,-25.4,NA,NA,Clear,0,0,0,0,0,0
2014-01-02T23:53:00Z,-17.8,-22.2,69,13,NA,NNW,16.1,1033.8,-25.7,NA,NA,Clear,0,0,0,0,0,0
2014-01-03T00:53:00Z,-18.9,-22.8,72,13,NA,NNW,16.1,1033.9,-27,NA,NA,Clear,0,0,0,0,0,0
2014-01-03T01:53:00Z,-20,-23.3,76,13,NA,North,16.1,1033.9,-28.4,NA,NA,Clear,0,0,0,0,0,0
2014-01-03T02:53:00Z,-20.6,-23.9,76,5.6,NA,NW,16.1,1033.6,-25.4,NA,NA,Clear,0,0,0,0,0,0
2014-01-03T03:53:00Z,-22.2,-25,79,9.3,NA,North,16.1,1033.5,-29.4,NA,NA,Clear,0,0,0,0,0,0
2014-01-03T04:53:00Z,-23.9,-26.1,83,0,NA,North,16.1,1033.5,NA,NA,NA,Clear,0,0,0,0,0,0
2014-01-03T05:53:00Z,-24.4,-26.7,82,5.6,NA,West,16.1,1032.8,-29.7,NA,NA,Clear,0,0,0,0,0,0
2014-01-03T06:53:00Z,-24.4,-27.2,78,0,NA,North,16.1,1032.1,NA,NA,NA,Clear,0,0,0,0,0,0
2014-01-03T07:53:00Z,-25,-27.2,82,5.6,NA,SE,16.1,1031.1,-30.4,NA,NA,Clear,0,0,0,0,0,0
2014-01-03T08:53:00Z,-24.4,-26.7,82,5.6,NA,SSE,16.1,1030.9,-29.7,NA,NA,Clear,0,0,0,0,0,0
2014-01-03T09:53:00Z,-22.2,-24.4,83,9.3,NA,SE,16.1,1029.6,-29.4,NA,NA,Clear,0,0,0,0,0,0
2014-01-03T10:53:00Z,-19.4,-22.2,79,9.3,NA,SSE,16.1,1028.4,-26.1,NA,NA,Clear,0,0,0,0,0,0
2014-01-03T11:53:00Z,-17.2,-20.6,75,14.8,NA,South,16.1,1027,-25.5,NA,NA,Clear,0,0,0,0,0,0
2014-01-03T12:53:00Z,-16.7,-20.6,72,20.4,NA,South,16.1,1026,-26.4,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-01-03T13:20:00Z,-16.1,-20,73,16.7,NA,SSE,16.1,1022.9,-24.7,NA,NA,Overcast,0,0,0,0,0,0
2014-01-03T13:29:00Z,-16.1,-20,73,16.7,NA,SSE,16.1,1022.6,-24.7,NA,NA,Overcast,0,0,0,0,0,0
2014-01-03T13:53:00Z,-16.7,-20,76,18.5,NA,SSE,16.1,1024.3,-25.9,NA,NA,Overcast,0,0,0,0,0,0
2014-01-03T14:12:00Z,-16.1,-20,73,24.1,NA,SSE,16.1,1021.6,-26.4,NA,NA,Overcast,0,0,0,0,0,0
2014-01-03T14:21:00Z,-15.6,-20,70,24.1,NA,South,16.1,1021.6,-25.7,NA,NA,Overcast,0,0,0,0,0,0
2014-01-03T14:53:00Z,-15,-19.4,70,24.1,35.2,South,16.1,1023.2,-25,NA,NA,Overcast,0,0,0,0,0,0
2014-01-03T15:53:00Z,-14.4,-18.9,69,18.5,NA,South,16.1,1022.3,-23,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-01-03T16:53:00Z,-12.2,-17.2,67,24.1,NA,South,16.1,1020.2,-21.4,NA,NA,Scattered Clouds,0,0,0,0,0,0
2014-01-03T17:53:00Z,-10,-15,67,24.1,NA,South,16.1,1017.3,-18.6,NA,NA,Clear,0,0,0,0,0,0
2014-01-03T18:53:00Z,-7.2,-12.2,68,25.9,42.6,South,16.1,1014.8,-15.3,NA,NA,Clear,0,0,0,0,0,0
2014-01-03T19:53:00Z,-5,-10.6,65,35.2,44.4,South,16.1,1011.8,-13.6,NA,NA,Clear,0,0,0,0,0,0
2014-01-03T20:53:00Z,-3.9,-9.4,66,29.6,46.3,South,16.1,1010.3,-11.5,NA,NA,Clear,0,0,0,0,0,0
2014-01-03T21:53:00Z,-3.3,-8.9,66,33.3,44.4,South,16.1,1008.9,-11.1,NA,NA,Clear,0,0,0,0,0,0
2014-01-03T22:53:00Z,-3.3,-8.9,66,25.9,NA,South,16.1,1007.9,-10.2,NA,NA,Clear,0,0,0,0,0,0
2014-01-03T23:53:00Z,-3.3,-8.3,69,25.9,NA,South,16.1,1007.2,-10.2,NA,NA,Clear,0,0,0,0,0,0
2014-01-04T00:53:00Z,-3.3,-7.8,71,27.8,NA,South,16.1,1006.8,-10.5,NA,NA,Clear,0,0,0,0,0,0
2014-01-04T01:53:00Z,-3.3,-7.8,71,24.1,NA,South,16.1,1006.2,-10,NA,NA,Clear,0,0,0,0,0,0
2014-01-04T02:53:00Z,-2.2,-6.7,72,25.9,NA,South,16.1,1004.9,-8.8,NA,NA,Clear,0,0,0,0,0,0
2014-01-04T03:53:00Z,-1.7,-6.7,69,25.9,NA,South,16.1,1004,-8.2,NA,NA,Clear,0,0,0,0,0,0
2014-01-04T04:53:00Z,-0.6,-6.1,67,25.9,NA,SSW,16.1,1003.7,-6.8,NA,NA,Clear,0,0,0,0,0,0
2014-01-04T05:53:00Z,0,-5.6,66,29.6,NA,SSW,16.1,1003.8,-6.4,NA,NA,Clear,0,0,0,0,0,0
2014-01-04T06:53:00Z,0,-5.6,66,33.3,NA,SSW,16.1,1003.4,-6.8,NA,NA,Clear,0,0,0,0,0,0
2014-01-04T07:53:00Z,0,-5,69,35.2,NA,SW,16.1,1003.8,-7,NA,NA,Clear,0,0,0,0,0,0
2014-01-04T08:53:00Z,-0.6,-5,72,33.3,46.3,SW,16.1,1004.1,-7.6,NA,NA,Scattered Clouds,0,0,0,0,0,0
2014-01-04T09:53:00Z,0,-4.4,73,29.6,NA,SW,16.1,1003.5,-6.4,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-01-04T10:53:00Z,0,-4.4,73,29.6,NA,SW,16.1,1004.5,-6.4,NA,NA,Overcast,0,0,0,0,0,0
2014-01-04T11:53:00Z,0,-3.9,75,22.2,NA,WSW,16.1,1006.3,-5.5,NA,NA,Overcast,0,0,0,0,0,0
2014-01-04T12:53:00Z,0,-3.3,79,20.4,NA,WSW,16.1,1007,-5.3,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-01-04T13:25:00Z,0,-2.8,82,20.4,NA,WSW,16.1,1006.7,-5.3,NA,NA,Overcast,0,0,0,0,0,0
2014-01-04T13:53:00Z,-1.7,-4.4,82,44.4,NA,NW,14.5,1009.8,-10,NA,NA,Overcast,0,0,0,0,0,0
2014-01-04T14:01:00Z,-3.3,-6.7,78,44.4,57.4,NNW,11.3,1009.4,-12.2,NA,NA,Overcast,0,0,0,0,0,0
2014-01-04T14:53:00Z,-6.1,-10,74,25.9,42.6,NNW,12.9,1012.1,-13.9,NA,NA,Overcast,0,0,0,0,0,0
2014-01-04T15:44:00Z,-8.3,-12.8,71,35.2,50,NNW,14.5,1012.4,-17.9,NA,NA,Overcast,0,0,0,0,0,0
2014-01-04T15:53:00Z,-8.3,-12.8,71,33.3,42.6,NNW,16.1,1014.2,-17.7,NA,NA,Overcast,0,0,0,0,0,0
2014-01-04T16:25:00Z,-8.9,-12.8,74,37,44.4,North,16.1,1013.1,-18.9,NA,NA,Overcast,0,0,0,0,0,0
2014-01-04T16:53:00Z,-8.9,-13.3,71,38.9,48.2,NNW,14.5,1014.4,-19.1,NA,NA,Overcast,0,0,0,0,0,0
2014-01-04T17:53:00Z,-8.9,-12.2,77,29.6,NA,NNW,9.7,1014.6,-18,NA,NA,Haze,0,0,0,0,0,0
2014-01-04T18:53:00Z,-8.9,-13.3,71,35.2,NA,NNW,14.5,1014.6,-18.7,NA,0,Overcast,0,0,0,0,0,0
2014-01-04T19:53:00Z,-9.4,-13.9,70,37,46.3,NNW,16.1,1015.5,-19.6,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-01-04T20:02:00Z,-10,-13.9,74,31.5,46.3,North,16.1,1014.4,-19.7,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-01-04T20:22:00Z,-9.4,-13.9,70,35.2,NA,NNW,16.1,1014.8,-19.4,NA,NA,Overcast,0,0,0,0,0,0
2014-01-04T20:53:00Z,-10,-13.9,74,35.2,44.4,NNW,16.1,1016.1,-20.2,NA,NA,Overcast,0,0,0,0,0,0
2014-01-04T21:18:00Z,-9.4,-13.9,70,29.6,42.6,NNW,16.1,1016.1,-18.7,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-01-04T21:43:00Z,-9.4,-13.9,70,29.6,46.3,NNW,16.1,1016.5,-18.7,NA,NA,Scattered Clouds,0,0,0,0,0,0
2014-01-04T21:53:00Z,-9.4,-13.9,70,27.8,40.7,NNW,16.1,1017.9,-18.4,NA,NA,Scattered Clouds,0,0,0,0,0,0
2014-01-04T22:53:00Z,-10,-13.9,74,31.5,50,NNW,16.1,1018.4,-19.7,NA,NA,Scattered Clouds,0,0,0,0,0,0
2014-01-04T23:04:00Z,-10,-13.9,74,31.5,44.4,NNW,16.1,1017.2,-19.7,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-01-04T23:46:00Z,-10.6,-15,71,38.9,48.2,North,16.1,1017.2,-21.4,NA,NA,Scattered Clouds,0,0,0,0,0,0
2014-01-04T23:53:00Z,-10.6,-15,71,25.9,55.6,North,16.1,1018.8,-19.7,NA,NA,Partly Cloudy,0,0,0,0,0,0
2014-01-05T00:53:00Z,-11.1,-16.1,67,33.3,46.3,North,16.1,1020.5,-21.4,NA,NA,Clear,0,0,0,0,0,0
2014-01-05T01:53:00Z,-12.2,-17.2,67,31.5,50,North,16.1,1020.8,-22.6,NA,NA,Clear,0,0,0,0,0,0
2014-01-05T02:53:00Z,-12.8,-17.8,67,35.2,48.2,North,16.1,1022.6,-23.9,NA,NA,Clear,0,0,0,0,0,0
2014-01-05T03:53:00Z,-13.3,-17.8,70,27.8,NA,North,16.1,1022.6,-23.4,NA,NA,Clear,0,0,0,0,0,0
2014-01-05T04:53:00Z,-13.9,-18.3,70,29.6,42.6,North,16.1,1023.1,-24.5,NA,NA,Clear,0,0,0,0,0,0
2014-01-05T05:53:00Z,-14.4,-18.9,69,29.6,50,North,16.1,1023.9,-25.2,NA,NA,Clear,0,0,0,0,0,0
2014-01-05T06:53:00Z,-15,-18.9,73,29.6,NA,North,16.1,1024.2,-25.9,NA,NA,Clear,0,0,0,0,0,0
2014-01-05T07:53:00Z,-15.6,-20,70,33.3,51.9,North,16.1,1024.2,-27.3,NA,NA,Partly Cloudy,0,0,0,0,0,0
2014-01-05T08:53:00Z,-15.6,-20,70,33.3,NA,North,16.1,1024.4,-27.3,NA,NA,Scattered Clouds,0,0,0,0,0,0
2014-01-05T09:53:00Z,-16.1,-20.6,69,33.3,48.2,North,16.1,1024.5,-28,NA,NA,Clear,0,0,0,0,0,0
2014-01-05T10:53:00Z,-16.7,-21.1,69,33.3,NA,North,16.1,1024.8,-28.8,NA,NA,Overcast,0,0,0,0,0,0
2014-01-05T11:53:00Z,-17.2,-21.7,69,33.3,53.7,North,16.1,1025.6,-29.4,NA,NA,Overcast,0,0,0,0,0,0
2014-01-05T12:53:00Z,-17.8,-22.2,69,40.7,55.6,North,16.1,1026.4,-31.3,NA,NA,Overcast,0,0,0,0,0,0
2014-01-05T13:53:00Z,-18.3,-23.3,66,33.3,63,North,16.1,1027,-30.9,NA,NA,Overcast,0,0,0,0,0,0
2014-01-05T14:53:00Z,-18.3,-23.9,62,35.2,46.3,North,16.1,1028.3,-31.1,NA,NA,Overcast,0,0,0,0,0,0
2014-01-05T15:53:00Z,-18.3,-24.4,60,33.3,40.7,NNW,16.1,1028.8,-30.9,NA,NA,Clear,0,0,0,0,0,0
2014-01-05T16:53:00Z,-17.8,-23.9,60,33.3,44.4,NNW,16.1,1028.9,-30.2,NA,NA,Clear,0,0,0,0,0,0
2014-01-05T17:53:00Z,-16.7,-23.3,58,38.9,NA,NNW,16.1,1028.3,-29.5,NA,NA,Clear,0,0,0,0,0,0
2014-01-05T18:53:00Z,-16.7,-23.3,58,35.2,51.9,NNW,16.1,1028.1,-29,NA,NA,Clear,0,0,0,0,0,0
2014-01-05T19:53:00Z,-16.1,-22.2,60,29.6,42.6,NNW,16.1,1028.1,-27.4,NA,NA,Clear,0,0,0,0,0,0
2014-01-05T20:53:00Z,-16.1,-22.2,60,37,53.7,NNW,16.1,1028.7,-28.5,NA,NA,Partly Cloudy,0,0,0,0,0,0
2014-01-05T21:53:00Z,-15.6,-22.2,58,38.9,50,NNW,16.1,1029.3,-28.1,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-01-05T22:03:00Z,-16.1,-22.2,60,37,59.3,NNW,16.1,1027.3,-28.5,NA,NA,Overcast,0,0,0,0,0,0
2014-01-05T22:50:00Z,-18,-26,51,40.7,57.4,NW,16.1,1027.7,-31.5,NA,NA,Scattered Clouds,0,0,0,0,0,0
2014-01-05T22:53:00Z,-17.8,-25.6,52,38.9,57.4,NW,16.1,1030.3,-31,NA,NA,Scattered Clouds,0,0,0,0,0,0
2014-01-05T23:53:00Z,-19.4,-27.8,49,38.9,64.8,NW,16.1,1031.5,-33.1,NA,NA,Clear,0,0,0,0,0,0
2014-01-06T00:53:00Z,-20,-28.3,49,38.9,51.9,NW,16.1,1031.5,-33.9,NA,NA,Clear,0,0,0,0,0,0
2014-01-06T01:53:00Z,-21.1,-28.9,51,33.3,53.7,NW,16.1,1031.7,-34.5,NA,NA,Scattered Clouds,0,0,0,0,0,0
2014-01-06T02:53:00Z,-22.2,-28.9,56,38.9,57.4,NW,16.1,1032,-36.9,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-01-06T03:53:00Z,-22.8,-30,53,33.3,57.4,NW,16.1,1032.2,-36.8,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-01-06T04:01:00Z,-23.3,-30,55,38.9,51.9,NW,16.1,1029.7,-38.3,NA,NA,Scattered Clouds,0,0,0,0,0,0
2014-01-06T04:17:00Z,-23.3,-29.4,59,35.2,57.4,NW,16.1,1029.7,-37.8,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-01-06T04:53:00Z,-24.4,-31.1,55,38.9,61.1,NW,16.1,1032.2,-39.8,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-01-06T05:02:00Z,-24.4,-31.1,55,35.2,61.1,NW,16.1,1029.7,-39.2,NA,NA,Scattered Clouds,0,0,0,0,0,0
2014-01-06T05:10:00Z,-24.4,-31.1,55,40.7,57.4,NW,16.1,1029.7,-40.1,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-01-06T05:17:00Z,-24.4,-31.1,55,40.7,53.7,NW,16.1,1029.3,-40.1,NA,NA,Scattered Clouds,0,0,0,0,0,0
2014-01-06T05:27:00Z,-24.4,-30.6,58,33.3,50,NW,16.1,1029.3,-38.9,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-01-06T05:53:00Z,-24.4,-31.1,55,40.7,59.3,NW,16.1,1031.7,-40.1,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-01-06T06:43:00Z,-25,-31.7,55,44.4,55.6,NW,16.1,1028.7,-41.4,NA,NA,Scattered Clouds,0,0,0,0,0,0
2014-01-06T06:53:00Z,-25,-31.1,58,27.8,57.4,NW,16.1,1031.2,-38.6,NA,NA,Partly Cloudy,0,0,0,0,0,0
2014-01-06T07:31:00Z,-25.6,-31.1,61,37,46.3,NW,16.1,1028.7,-41.1,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-01-06T07:53:00Z,-25.6,-31.1,61,25.9,NA,NW,16.1,1031.3,-39,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-01-06T08:53:00Z,-25.6,-30.6,64,24.1,NA,NW,16.1,1031.4,-38.6,NA,NA,Overcast,0,0,0,0,0,0
2014-01-06T09:53:00Z,-25.6,-30.6,64,33.3,50,NW,9.7,1031,-40.5,NA,NA,Haze,0,0,0,0,0,0
2014-01-06T10:11:00Z,-25.6,-31.1,61,27.8,50,NW,16.1,1028.3,-39.4,NA,NA,Scattered Clouds,0,0,0,0,0,0
2014-01-06T10:53:00Z,-26.1,-31.7,61,27.8,42.6,NW,16.1,1031.3,-40,NA,NA,Clear,0,0,0,0,0,0
2014-01-06T11:19:00Z,-26.1,-31.1,64,29.6,40.7,NW,16.1,1028.7,-40.4,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-01-06T11:53:00Z,-26.1,-31.1,64,22.2,37,NW,16.1,1031.4,-38.7,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-01-06T12:02:00Z,-26.1,-31.7,61,29.6,42.6,NW,16.1,1028.3,-40.4,NA,NA,Scattered Clouds,0,0,0,0,0,0
2014-01-06T12:53:00Z,-26.1,-31.7,61,29.6,42.6,NW,16.1,1031.5,-40.4,NA,NA,Clear,0,0,0,0,0,0
2014-01-06T13:53:00Z,-26.1,-31.7,61,24.1,40.7,NW,16.1,1031.8,-39.2,NA,NA,Clear,0,0,0,0,0,0
2014-01-06T14:53:00Z,-25.6,-31.1,61,27.8,40.7,NW,16.1,1032.3,-39.4,NA,NA,Clear,0,0,0,0,0,0
2014-01-06T15:53:00Z,-25,-30.6,61,35.2,42.6,WNW,16.1,1032.5,-40,NA,NA,Clear,0,0,0,0,0,0
2014-01-06T16:53:00Z,-23.3,-29.4,59,27.8,42.6,WNW,16.1,1032.5,-36.4,NA,NA,Partly Cloudy,0,0,0,0,0,0
2014-01-06T17:46:00Z,-22.8,-28.3,62,29.6,40.7,WNW,16.1,1028.3,-36.1,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-01-06T17:53:00Z,-22.8,-28.3,62,25.9,NA,WNW,16.1,1031.3,-35.4,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-01-06T18:53:00Z,-21.7,-27.2,62,31.5,42.6,WNW,16.1,1030.7,-35,NA,NA,Overcast,0,0,0,0,0,0
2014-01-06T19:53:00Z,-20.6,-26.7,59,31.5,44.4,WNW,14.5,1030.2,-33.6,NA,NA,Overcast,0,0,0,0,0,0
2014-01-06T20:53:00Z,-20,-26.1,59,31.5,44.4,WNW,16.1,1030.1,-32.8,NA,NA,Overcast,0,0,0,0,0,0
2014-01-06T21:53:00Z,-20,-26.1,59,27.8,44.4,WNW,16.1,1030.3,-32.1,NA,NA,Mostly Cloudy,0,0,0,0,0,0
2014-01-06T22:53:00Z,-20,-25.6,62,29.6,40.7,WNW,16.1,1030.1,-32.5,NA,NA,Overcast,0,0,0,0,0,0
2014-01-06T23:23:00Z,-20,-26.1,59,25.9,40.7,WNW,16.1,1027.3,-31.8,NA,NA,Scattered Clouds,0,0,0,0,0,0
2014-01-06T23:53:00Z,-20.6,-26.1,62,25.9,NA,WNW,16.1,1030.2,-32.5,NA,NA,Clear,0,0,0,0,0,0
2014-01-07T00:53:00Z,-20.6,-25.6,65,20.4,NA,West,16.1,1030.1,-31.3,NA,NA,Clear,0,0,0,0,0,0
2014-01-07T01:53:00Z,-21.1,-25.6,68,16.7,NA,West,16.1,1029.6,-30.9,NA,NA,Clear,0,0,0,0,0,0
2014-01-07T02:53:00Z,-21.1,-25.6,68,16.7,NA,West,16.1,1029.4,-30.9,NA,NA,Clear,0,0,0,0,0,0
